instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
19018754,74292,NIFTYNXT5026APR72300CE,NIFTYNXT50,0.0,2026-04-28,72300.0,0.05,25,CE,NFO-OPT,NFO
19019010,74293,NIFTYNXT5026APR72300PE,NIFTYNXT50,0.0,2026-04-28,72300.0,0.05,25,PE,NFO-OPT,NFO
19019266,74294,NIFTYNXT5026APR72400CE,NIFTYNXT50,0.0,2026-04-28,72400.0,0.05,25,CE,NFO-OPT,NFO
19019522,74295,NIFTYNXT5026APR72400PE,NIFTYNXT50,0.0,2026-04-28,72400.0,0.05,25,PE,NFO-OPT,NFO
19019778,74296,NIFTYNXT5026APR72500CE,NIFTYNXT50,0.0,2026-04-28,72500.0,0.05,25,CE,NFO-OPT,NFO
19020034,74297,NIFTYNXT5026APR72500PE,NIFTYNXT50,0.0,2026-04-28,72500.0,0.05,25,PE,NFO-OPT,NFO
19020290,74298,NIFTYNXT5026APR72600CE,NIFTYNXT50,0.0,2026-04-28,72600.0,0.05,25,CE,NFO-OPT,NFO
19020546,74299,NIFTYNXT5026APR72600PE,NIFTYNXT50,0.0,2026-04-28,72600.0,0.05,25,PE,NFO-OPT,NFO
19020802,74300,NIFTYNXT5026APR72700CE,NIFTYNXT50,0.0,2026-04-28,72700.0,0.05,25,CE,NFO-OPT,NFO
19021058,74301,NIFTYNXT5026APR72700PE,NIFTYNXT50,0.0,2026-04-28,72700.0,0.05,25,PE,NFO-OPT,NFO
19021314,74302,NIFTYNXT5026APR72800CE,NIFTYNXT50,0.0,2026-04-28,72800.0,0.05,25,CE,NFO-OPT,NFO
19021570,74303,NIFTYNXT5026APR72800PE,NIFTYNXT50,0.0,2026-04-28,72800.0,0.05,25,PE,NFO-OPT,NFO
19021826,74304,NIFTYNXT5026APR72900CE,NIFTYNXT50,0.0,2026-04-28,72900.0,0.05,25,CE,NFO-OPT,NFO
19022082,74305,NIFTYNXT5026APR72900PE,NIFTYNXT50,0.0,2026-04-28,72900.0,0.05,25,PE,NFO-OPT,NFO
19022338,74306,NIFTYNXT5026APR73000CE,NIFTYNXT50,0.0,2026-04-28,73000.0,0.05,25,CE,NFO-OPT,NFO
19022594,74307,NIFTYNXT5026APR73000PE,NIFTYNXT50,0.0,2026-04-28,73000.0,0.05,25,PE,NFO-OPT,NFO
19022850,74308,NIFTYNXT5026APR73100CE,NIFTYNXT50,0.0,2026-04-28,73100.0,0.05,25,CE,NFO-OPT,NFO
19023106,74309,NIFTYNXT5026APR73100PE,NIFTYNXT50,0.0,2026-04-28,73100.0,0.05,25,PE,NFO-OPT,NFO
19023362,74310,NIFTYNXT5026APR73200CE,NIFTYNXT50,0.0,2026-04-28,73200.0,0.05,25,CE,NFO-OPT,NFO
19023618,74311,NIFTYNXT5026APR73200PE,NIFTYNXT50,0.0,2026-04-28,73200.0,0.05,25,PE,NFO-OPT,NFO
19023874,74312,NIFTYNXT5026APR73300CE,NIFTYNXT50,0.0,2026-04-28,73300.0,0.05,25,CE,NFO-OPT,NFO
19024130,74313,NIFTYNXT5026APR73300PE,NIFTYNXT50,0.0,2026-04-28,73300.0,0.05,25,PE,NFO-OPT,NFO
19024386,74314,NIFTYNXT5026APR73400CE,NIFTYNXT50,0.0,2026-04-28,73400.0,0.05,25,CE,NFO-OPT,NFO
19024642,74315,NIFTYNXT5026APR73400PE,NIFTYNXT50,0.0,2026-04-28,73400.0,0.05,25,PE,NFO-OPT,NFO
19024898,74316,NIFTYNXT5026APR73500CE,NIFTYNXT50,0.0,2026-04-28,73500.0,0.05,25,CE,NFO-OPT,NFO
19025154,74317,NIFTYNXT5026APR73500PE,NIFTYNXT50,0.0,2026-04-28,73500.0,0.05,25,PE,NFO-OPT,NFO
19025410,74318,NIFTYNXT5026APR73600CE,NIFTYNXT50,0.0,2026-04-28,73600.0,0.05,25,CE,NFO-OPT,NFO
19025666,74319,NIFTYNXT5026APR73600PE,NIFTYNXT50,0.0,2026-04-28,73600.0,0.05,25,PE,NFO-OPT,NFO
19025922,74320,NIFTYNXT5026APR73700CE,NIFTYNXT50,0.0,2026-04-28,73700.0,0.05,25,CE,NFO-OPT,NFO
19026178,74321,NIFTYNXT5026APR73700PE,NIFTYNXT50,0.0,2026-04-28,73700.0,0.05,25,PE,NFO-OPT,NFO
19026434,74322,NIFTYNXT5026APR73800CE,NIFTYNXT50,0.0,2026-04-28,73800.0,0.05,25,CE,NFO-OPT,NFO
19026690,74323,NIFTYNXT5026APR73800PE,NIFTYNXT50,0.0,2026-04-28,73800.0,0.05,25,PE,NFO-OPT,NFO
19026946,74324,NIFTYNXT5026APR73900CE,NIFTYNXT50,0.0,2026-04-28,73900.0,0.05,25,CE,NFO-OPT,NFO
19027202,74325,NIFTYNXT5026APR73900PE,NIFTYNXT50,0.0,2026-04-28,73900.0,0.05,25,PE,NFO-OPT,NFO
19027458,74326,NIFTYNXT5026APR74000CE,NIFTYNXT50,0.0,2026-04-28,74000.0,0.05,25,CE,NFO-OPT,NFO
19027714,74327,NIFTYNXT5026APR74000PE,NIFTYNXT50,0.0,2026-04-28,74000.0,0.05,25,PE,NFO-OPT,NFO
19027970,74328,NIFTYNXT5026APR74100CE,NIFTYNXT50,0.0,2026-04-28,74100.0,0.05,25,CE,NFO-OPT,NFO
19028226,74329,NIFTYNXT5026APR74100PE,NIFTYNXT50,0.0,2026-04-28,74100.0,0.05,25,PE,NFO-OPT,NFO
19028482,74330,NIFTYNXT5026APR74200CE,NIFTYNXT50,0.0,2026-04-28,74200.0,0.05,25,CE,NFO-OPT,NFO
19028738,74331,NIFTYNXT5026APR74200PE,NIFTYNXT50,0.0,2026-04-28,74200.0,0.05,25,PE,NFO-OPT,NFO
19028994,74332,NIFTYNXT5026APR74300CE,NIFTYNXT50,0.0,2026-04-28,74300.0,0.05,25,CE,NFO-OPT,NFO
19029250,74333,NIFTYNXT5026APR74300PE,NIFTYNXT50,0.0,2026-04-28,74300.0,0.05,25,PE,NFO-OPT,NFO
19029506,74334,NIFTYNXT5026APR74400CE,NIFTYNXT50,0.0,2026-04-28,74400.0,0.05,25,CE,NFO-OPT,NFO
19029762,74335,NIFTYNXT5026APR74400PE,NIFTYNXT50,0.0,2026-04-28,74400.0,0.05,25,PE,NFO-OPT,NFO
19030018,74336,NIFTYNXT5026APR74500CE,NIFTYNXT50,0.0,2026-04-28,74500.0,0.05,25,CE,NFO-OPT,NFO
19030274,74337,NIFTYNXT5026APR74500PE,NIFTYNXT50,0.0,2026-04-28,74500.0,0.05,25,PE,NFO-OPT,NFO
19030530,74338,NIFTYNXT5026APR74600CE,NIFTYNXT50,0.0,2026-04-28,74600.0,0.05,25,CE,NFO-OPT,NFO
19030786,74339,NIFTYNXT5026APR74600PE,NIFTYNXT50,0.0,2026-04-28,74600.0,0.05,25,PE,NFO-OPT,NFO
19032578,74346,NIFTYNXT5026APR75000CE,NIFTYNXT50,0.0,2026-04-28,75000.0,0.05,25,CE,NFO-OPT,NFO
19032834,74347,NIFTYNXT5026APR75000PE,NIFTYNXT50,0.0,2026-04-28,75000.0,0.05,25,PE,NFO-OPT,NFO
19035138,74356,NIFTYNXT5026APR75500CE,NIFTYNXT50,0.0,2026-04-28,75500.0,0.05,25,CE,NFO-OPT,NFO
19035394,74357,NIFTYNXT5026APR75500PE,NIFTYNXT50,0.0,2026-04-28,75500.0,0.05,25,PE,NFO-OPT,NFO
19037698,74366,NIFTYNXT5026APR76000CE,NIFTYNXT50,0.0,2026-04-28,76000.0,0.05,25,CE,NFO-OPT,NFO
19037954,74367,NIFTYNXT5026APR76000PE,NIFTYNXT50,0.0,2026-04-28,76000.0,0.05,25,PE,NFO-OPT,NFO
19051266,74419,NIFTYNXT5026APR76500CE,NIFTYNXT50,0.0,2026-04-28,76500.0,0.05,25,CE,NFO-OPT,NFO
19052290,74423,NIFTYNXT5026APR76500PE,NIFTYNXT50,0.0,2026-04-28,76500.0,0.05,25,PE,NFO-OPT,NFO
19066626,74479,NIFTYNXT5026APR77000CE,NIFTYNXT50,0.0,2026-04-28,77000.0,0.05,25,CE,NFO-OPT,NFO
19066882,74480,NIFTYNXT5026APR77000PE,NIFTYNXT50,0.0,2026-04-28,77000.0,0.05,25,PE,NFO-OPT,NFO
19069186,74489,NIFTYNXT5026APR77500CE,NIFTYNXT50,0.0,2026-04-28,77500.0,0.05,25,CE,NFO-OPT,NFO
19069442,74490,NIFTYNXT5026APR77500PE,NIFTYNXT50,0.0,2026-04-28,77500.0,0.05,25,PE,NFO-OPT,NFO
19074306,74509,NIFTYNXT5026APR78000CE,NIFTYNXT50,0.0,2026-04-28,78000.0,0.05,25,CE,NFO-OPT,NFO
19074562,74510,NIFTYNXT5026APR78000PE,NIFTYNXT50,0.0,2026-04-28,78000.0,0.05,25,PE,NFO-OPT,NFO
19080194,74532,NIFTYNXT5026APR78500CE,NIFTYNXT50,0.0,2026-04-28,78500.0,0.05,25,CE,NFO-OPT,NFO
19080450,74533,NIFTYNXT5026APR78500PE,NIFTYNXT50,0.0,2026-04-28,78500.0,0.05,25,PE,NFO-OPT,NFO
19084290,74548,NIFTYNXT5026APR79000CE,NIFTYNXT50,0.0,2026-04-28,79000.0,0.05,25,CE,NFO-OPT,NFO
19092226,74579,NIFTYNXT5026APR79000PE,NIFTYNXT50,0.0,2026-04-28,79000.0,0.05,25,PE,NFO-OPT,NFO
19092482,74580,NIFTYNXT5026APR79500CE,NIFTYNXT50,0.0,2026-04-28,79500.0,0.05,25,CE,NFO-OPT,NFO
19093250,74583,NIFTYNXT5026APR79500PE,NIFTYNXT50,0.0,2026-04-28,79500.0,0.05,25,PE,NFO-OPT,NFO
19093506,74584,NIFTYNXT5026APR80000CE,NIFTYNXT50,0.0,2026-04-28,80000.0,0.05,25,CE,NFO-OPT,NFO
19093762,74585,NIFTYNXT5026APR80000PE,NIFTYNXT50,0.0,2026-04-28,80000.0,0.05,25,PE,NFO-OPT,NFO
19095554,74592,NIFTYNXT5026APR80500CE,NIFTYNXT50,0.0,2026-04-28,80500.0,0.05,25,CE,NFO-OPT,NFO
19095810,74593,NIFTYNXT5026APR80500PE,NIFTYNXT50,0.0,2026-04-28,80500.0,0.05,25,PE,NFO-OPT,NFO
9833986,38414,NIFTYNXT5026MAY57700CE,NIFTYNXT50,0.0,2026-05-26,57700.0,0.05,25,CE,NFO-OPT,NFO
9834242,38415,NIFTYNXT5026MAY57700PE,NIFTYNXT50,0.0,2026-05-26,57700.0,0.05,25,PE,NFO-OPT,NFO
10571522,41295,NIFTYNXT5026MAY56700CE,NIFTYNXT50,0.0,2026-05-26,56700.0,0.05,25,CE,NFO-OPT,NFO
10571778,41296,NIFTYNXT5026MAY56700PE,NIFTYNXT50,0.0,2026-05-26,56700.0,0.05,25,PE,NFO-OPT,NFO
10572034,41297,NIFTYNXT5026MAY56800CE,NIFTYNXT50,0.0,2026-05-26,56800.0,0.05,25,CE,NFO-OPT,NFO
10572290,41298,NIFTYNXT5026MAY56800PE,NIFTYNXT50,0.0,2026-05-26,56800.0,0.05,25,PE,NFO-OPT,NFO
10572546,41299,NIFTYNXT5026MAY56900CE,NIFTYNXT50,0.0,2026-05-26,56900.0,0.05,25,CE,NFO-OPT,NFO
10572802,41300,NIFTYNXT5026MAY56900PE,NIFTYNXT50,0.0,2026-05-26,56900.0,0.05,25,PE,NFO-OPT,NFO
10573058,41301,NIFTYNXT5026MAY57100CE,NIFTYNXT50,0.0,2026-05-26,57100.0,0.05,25,CE,NFO-OPT,NFO
10573314,41302,NIFTYNXT5026MAY57100PE,NIFTYNXT50,0.0,2026-05-26,57100.0,0.05,25,PE,NFO-OPT,NFO
10573570,41303,NIFTYNXT5026MAY57200CE,NIFTYNXT50,0.0,2026-05-26,57200.0,0.05,25,CE,NFO-OPT,NFO
10573826,41304,NIFTYNXT5026MAY57200PE,NIFTYNXT50,0.0,2026-05-26,57200.0,0.05,25,PE,NFO-OPT,NFO
10574594,41307,NIFTYNXT5026MAY57300CE,NIFTYNXT50,0.0,2026-05-26,57300.0,0.05,25,CE,NFO-OPT,NFO
10574850,41308,NIFTYNXT5026MAY57300PE,NIFTYNXT50,0.0,2026-05-26,57300.0,0.05,25,PE,NFO-OPT,NFO
10575106,41309,NIFTYNXT5026MAY57400CE,NIFTYNXT50,0.0,2026-05-26,57400.0,0.05,25,CE,NFO-OPT,NFO
10575362,41310,NIFTYNXT5026MAY57400PE,NIFTYNXT50,0.0,2026-05-26,57400.0,0.05,25,PE,NFO-OPT,NFO
10575618,41311,NIFTYNXT5026MAY57600CE,NIFTYNXT50,0.0,2026-05-26,57600.0,0.05,25,CE,NFO-OPT,NFO
10575874,41312,NIFTYNXT5026MAY57600PE,NIFTYNXT50,0.0,2026-05-26,57600.0,0.05,25,PE,NFO-OPT,NFO
11238914,43902,NIFTYNXT5026MAY54800CE,NIFTYNXT50,0.0,2026-05-26,54800.0,0.05,25,CE,NFO-OPT,NFO
11239170,43903,NIFTYNXT5026MAY54800PE,NIFTYNXT50,0.0,2026-05-26,54800.0,0.05,25,PE,NFO-OPT,NFO
11239426,43904,NIFTYNXT5026MAY54900CE,NIFTYNXT50,0.0,2026-05-26,54900.0,0.05,25,CE,NFO-OPT,NFO
11239682,43905,NIFTYNXT5026MAY54900PE,NIFTYNXT50,0.0,2026-05-26,54900.0,0.05,25,PE,NFO-OPT,NFO
11239938,43906,NIFTYNXT5026MAY55100CE,NIFTYNXT50,0.0,2026-05-26,55100.0,0.05,25,CE,NFO-OPT,NFO
11240194,43907,NIFTYNXT5026MAY55100PE,NIFTYNXT50,0.0,2026-05-26,55100.0,0.05,25,PE,NFO-OPT,NFO
11240962,43910,NIFTYNXT5026MAY55200CE,NIFTYNXT50,0.0,2026-05-26,55200.0,0.05,25,CE,NFO-OPT,NFO
11241218,43911,NIFTYNXT5026MAY55200PE,NIFTYNXT50,0.0,2026-05-26,55200.0,0.05,25,PE,NFO-OPT,NFO
11241474,43912,NIFTYNXT5026MAY55300CE,NIFTYNXT50,0.0,2026-05-26,55300.0,0.05,25,CE,NFO-OPT,NFO
11241730,43913,NIFTYNXT5026MAY55300PE,NIFTYNXT50,0.0,2026-05-26,55300.0,0.05,25,PE,NFO-OPT,NFO
11241986,43914,NIFTYNXT5026MAY55400CE,NIFTYNXT50,0.0,2026-05-26,55400.0,0.05,25,CE,NFO-OPT,NFO
11242242,43915,NIFTYNXT5026MAY55400PE,NIFTYNXT50,0.0,2026-05-26,55400.0,0.05,25,PE,NFO-OPT,NFO
11242498,43916,NIFTYNXT5026MAY55600CE,NIFTYNXT50,0.0,2026-05-26,55600.0,0.05,25,CE,NFO-OPT,NFO
11242754,43917,NIFTYNXT5026MAY55600PE,NIFTYNXT50,0.0,2026-05-26,55600.0,0.05,25,PE,NFO-OPT,NFO
11246082,43930,NIFTYNXT5026MAY55700CE,NIFTYNXT50,0.0,2026-05-26,55700.0,0.05,25,CE,NFO-OPT,NFO
11246338,43931,NIFTYNXT5026MAY55700PE,NIFTYNXT50,0.0,2026-05-26,55700.0,0.05,25,PE,NFO-OPT,NFO
11246594,43932,NIFTYNXT5026MAY55800CE,NIFTYNXT50,0.0,2026-05-26,55800.0,0.05,25,CE,NFO-OPT,NFO
11246850,43933,NIFTYNXT5026MAY55800PE,NIFTYNXT50,0.0,2026-05-26,55800.0,0.05,25,PE,NFO-OPT,NFO
11247106,43934,NIFTYNXT5026MAY55900CE,NIFTYNXT50,0.0,2026-05-26,55900.0,0.05,25,CE,NFO-OPT,NFO
11247362,43935,NIFTYNXT5026MAY55900PE,NIFTYNXT50,0.0,2026-05-26,55900.0,0.05,25,PE,NFO-OPT,NFO
11248130,43938,NIFTYNXT5026MAY56100CE,NIFTYNXT50,0.0,2026-05-26,56100.0,0.05,25,CE,NFO-OPT,NFO
11248386,43939,NIFTYNXT5026MAY56100PE,NIFTYNXT50,0.0,2026-05-26,56100.0,0.05,25,PE,NFO-OPT,NFO
11248642,43940,NIFTYNXT5026MAY56200CE,NIFTYNXT50,0.0,2026-05-26,56200.0,0.05,25,CE,NFO-OPT,NFO
11248898,43941,NIFTYNXT5026MAY56200PE,NIFTYNXT50,0.0,2026-05-26,56200.0,0.05,25,PE,NFO-OPT,NFO
11249154,43942,NIFTYNXT5026MAY56300CE,NIFTYNXT50,0.0,2026-05-26,56300.0,0.05,25,CE,NFO-OPT,NFO
11249410,43943,NIFTYNXT5026MAY56300PE,NIFTYNXT50,0.0,2026-05-26,56300.0,0.05,25,PE,NFO-OPT,NFO
11249666,43944,NIFTYNXT5026MAY56400CE,NIFTYNXT50,0.0,2026-05-26,56400.0,0.05,25,CE,NFO-OPT,NFO
11249922,43945,NIFTYNXT5026MAY56400PE,NIFTYNXT50,0.0,2026-05-26,56400.0,0.05,25,PE,NFO-OPT,NFO
11250178,43946,NIFTYNXT5026MAY56600CE,NIFTYNXT50,0.0,2026-05-26,56600.0,0.05,25,CE,NFO-OPT,NFO
11250434,43947,NIFTYNXT5026MAY56600PE,NIFTYNXT50,0.0,2026-05-26,56600.0,0.05,25,PE,NFO-OPT,NFO
12772354,49892,NIFTYNXT5026MAY54100CE,NIFTYNXT50,0.0,2026-05-26,54100.0,0.05,25,CE,NFO-OPT,NFO
12772610,49893,NIFTYNXT5026MAY54100PE,NIFTYNXT50,0.0,2026-05-26,54100.0,0.05,25,PE,NFO-OPT,NFO
12772866,49894,NIFTYNXT5026MAY54200CE,NIFTYNXT50,0.0,2026-05-26,54200.0,0.05,25,CE,NFO-OPT,NFO
12773122,49895,NIFTYNXT5026MAY54200PE,NIFTYNXT50,0.0,2026-05-26,54200.0,0.05,25,PE,NFO-OPT,NFO
12773378,49896,NIFTYNXT5026MAY54300CE,NIFTYNXT50,0.0,2026-05-26,54300.0,0.05,25,CE,NFO-OPT,NFO
12773634,49897,NIFTYNXT5026MAY54300PE,NIFTYNXT50,0.0,2026-05-26,54300.0,0.05,25,PE,NFO-OPT,NFO
12773890,49898,NIFTYNXT5026MAY54400CE,NIFTYNXT50,0.0,2026-05-26,54400.0,0.05,25,CE,NFO-OPT,NFO
12774146,49899,NIFTYNXT5026MAY54400PE,NIFTYNXT50,0.0,2026-05-26,54400.0,0.05,25,PE,NFO-OPT,NFO
12774402,49900,NIFTYNXT5026MAY54600CE,NIFTYNXT50,0.0,2026-05-26,54600.0,0.05,25,CE,NFO-OPT,NFO
12774658,49901,NIFTYNXT5026MAY54600PE,NIFTYNXT50,0.0,2026-05-26,54600.0,0.05,25,PE,NFO-OPT,NFO
12774914,49902,NIFTYNXT5026MAY54700CE,NIFTYNXT50,0.0,2026-05-26,54700.0,0.05,25,CE,NFO-OPT,NFO
12775170,49903,NIFTYNXT5026MAY54700PE,NIFTYNXT50,0.0,2026-05-26,54700.0,0.05,25,PE,NFO-OPT,NFO
15268610,59643,NIFTYNXT5026MAY53900CE,NIFTYNXT50,0.0,2026-05-26,53900.0,0.05,25,CE,NFO-OPT,NFO
15268866,59644,NIFTYNXT5026MAY53900PE,NIFTYNXT50,0.0,2026-05-26,53900.0,0.05,25,PE,NFO-OPT,NFO
18713090,73098,NIFTYNXT5026MAY50500CE,NIFTYNXT50,0.0,2026-05-26,50500.0,0.05,25,CE,NFO-OPT,NFO
18713346,73099,NIFTYNXT5026MAY50500PE,NIFTYNXT50,0.0,2026-05-26,50500.0,0.05,25,PE,NFO-OPT,NFO
18714370,73103,NIFTYNXT5026MAY51000CE,NIFTYNXT50,0.0,2026-05-26,51000.0,0.05,25,CE,NFO-OPT,NFO
18716162,73110,NIFTYNXT5026MAY51000PE,NIFTYNXT50,0.0,2026-05-26,51000.0,0.05,25,PE,NFO-OPT,NFO
18716418,73111,NIFTYNXT5026MAY51500CE,NIFTYNXT50,0.0,2026-05-26,51500.0,0.05,25,CE,NFO-OPT,NFO
18717186,73114,NIFTYNXT5026MAY51500PE,NIFTYNXT50,0.0,2026-05-26,51500.0,0.05,25,PE,NFO-OPT,NFO
18717442,73115,NIFTYNXT5026MAY52000CE,NIFTYNXT50,0.0,2026-05-26,52000.0,0.05,25,CE,NFO-OPT,NFO
18717698,73116,NIFTYNXT5026MAY52000PE,NIFTYNXT50,0.0,2026-05-26,52000.0,0.05,25,PE,NFO-OPT,NFO
18717954,73117,NIFTYNXT5026MAY52500CE,NIFTYNXT50,0.0,2026-05-26,52500.0,0.05,25,CE,NFO-OPT,NFO
18718210,73118,NIFTYNXT5026MAY52500PE,NIFTYNXT50,0.0,2026-05-26,52500.0,0.05,25,PE,NFO-OPT,NFO
18718466,73119,NIFTYNXT5026MAY53000CE,NIFTYNXT50,0.0,2026-05-26,53000.0,0.05,25,CE,NFO-OPT,NFO
18718722,73120,NIFTYNXT5026MAY53000PE,NIFTYNXT50,0.0,2026-05-26,53000.0,0.05,25,PE,NFO-OPT,NFO
18718978,73121,NIFTYNXT5026MAY53500CE,NIFTYNXT50,0.0,2026-05-26,53500.0,0.05,25,CE,NFO-OPT,NFO
18719234,73122,NIFTYNXT5026MAY53500PE,NIFTYNXT50,0.0,2026-05-26,53500.0,0.05,25,PE,NFO-OPT,NFO
18719490,73123,NIFTYNXT5026MAY54000CE,NIFTYNXT50,0.0,2026-05-26,54000.0,0.05,25,CE,NFO-OPT,NFO
18719746,73124,NIFTYNXT5026MAY54000PE,NIFTYNXT50,0.0,2026-05-26,54000.0,0.05,25,PE,NFO-OPT,NFO
18720002,73125,NIFTYNXT5026MAY54500CE,NIFTYNXT50,0.0,2026-05-26,54500.0,0.05,25,CE,NFO-OPT,NFO
18720258,73126,NIFTYNXT5026MAY54500PE,NIFTYNXT50,0.0,2026-05-26,54500.0,0.05,25,PE,NFO-OPT,NFO
18720514,73127,NIFTYNXT5026MAY55000CE,NIFTYNXT50,0.0,2026-05-26,55000.0,0.05,25,CE,NFO-OPT,NFO
18720770,73128,NIFTYNXT5026MAY55000PE,NIFTYNXT50,0.0,2026-05-26,55000.0,0.05,25,PE,NFO-OPT,NFO
18721026,73129,NIFTYNXT5026MAY55500CE,NIFTYNXT50,0.0,2026-05-26,55500.0,0.05,25,CE,NFO-OPT,NFO
18721282,73130,NIFTYNXT5026MAY55500PE,NIFTYNXT50,0.0,2026-05-26,55500.0,0.05,25,PE,NFO-OPT,NFO
18721538,73131,NIFTYNXT5026MAY56000CE,NIFTYNXT50,0.0,2026-05-26,56000.0,0.05,25,CE,NFO-OPT,NFO
18721794,73132,NIFTYNXT5026MAY56000PE,NIFTYNXT50,0.0,2026-05-26,56000.0,0.05,25,PE,NFO-OPT,NFO
18722050,73133,NIFTYNXT5026MAY56500CE,NIFTYNXT50,0.0,2026-05-26,56500.0,0.05,25,CE,NFO-OPT,NFO
18722306,73134,NIFTYNXT5026MAY56500PE,NIFTYNXT50,0.0,2026-05-26,56500.0,0.05,25,PE,NFO-OPT,NFO
18722562,73135,NIFTYNXT5026MAY57000CE,NIFTYNXT50,0.0,2026-05-26,57000.0,0.05,25,CE,NFO-OPT,NFO
18733058,73176,NIFTYNXT5026MAY57000PE,NIFTYNXT50,0.0,2026-05-26,57000.0,0.05,25,PE,NFO-OPT,NFO
18733314,73177,NIFTYNXT5026MAY57500CE,NIFTYNXT50,0.0,2026-05-26,57500.0,0.05,25,CE,NFO-OPT,NFO
18733570,73178,NIFTYNXT5026MAY57500PE,NIFTYNXT50,0.0,2026-05-26,57500.0,0.05,25,PE,NFO-OPT,NFO
18733826,73179,NIFTYNXT5026MAY57800CE,NIFTYNXT50,0.0,2026-05-26,57800.0,0.05,25,CE,NFO-OPT,NFO
18735618,73186,NIFTYNXT5026MAY57800PE,NIFTYNXT50,0.0,2026-05-26,57800.0,0.05,25,PE,NFO-OPT,NFO
18735874,73187,NIFTYNXT5026MAY57900CE,NIFTYNXT50,0.0,2026-05-26,57900.0,0.05,25,CE,NFO-OPT,NFO
18737410,73193,NIFTYNXT5026MAY57900PE,NIFTYNXT50,0.0,2026-05-26,57900.0,0.05,25,PE,NFO-OPT,NFO
18737922,73195,NIFTYNXT5026MAY58000CE,NIFTYNXT50,0.0,2026-05-26,58000.0,0.05,25,CE,NFO-OPT,NFO
18738946,73199,NIFTYNXT5026MAY58000PE,NIFTYNXT50,0.0,2026-05-26,58000.0,0.05,25,PE,NFO-OPT,NFO
18739970,73203,NIFTYNXT5026MAY58100CE,NIFTYNXT50,0.0,2026-05-26,58100.0,0.05,25,CE,NFO-OPT,NFO
18740482,73205,NIFTYNXT5026MAY58100PE,NIFTYNXT50,0.0,2026-05-26,58100.0,0.05,25,PE,NFO-OPT,NFO
18740738,73206,NIFTYNXT5026MAY58200CE,NIFTYNXT50,0.0,2026-05-26,58200.0,0.05,25,CE,NFO-OPT,NFO
18740994,73207,NIFTYNXT5026MAY58200PE,NIFTYNXT50,0.0,2026-05-26,58200.0,0.05,25,PE,NFO-OPT,NFO
18745858,73226,NIFTYNXT5026MAY58300CE,NIFTYNXT50,0.0,2026-05-26,58300.0,0.05,25,CE,NFO-OPT,NFO
18746370,73228,NIFTYNXT5026MAY58300PE,NIFTYNXT50,0.0,2026-05-26,58300.0,0.05,25,PE,NFO-OPT,NFO
18747394,73232,NIFTYNXT5026MAY58400CE,NIFTYNXT50,0.0,2026-05-26,58400.0,0.05,25,CE,NFO-OPT,NFO
18748418,73236,NIFTYNXT5026MAY58400PE,NIFTYNXT50,0.0,2026-05-26,58400.0,0.05,25,PE,NFO-OPT,NFO
18750210,73243,NIFTYNXT5026MAY58500CE,NIFTYNXT50,0.0,2026-05-26,58500.0,0.05,25,CE,NFO-OPT,NFO
18756354,73267,NIFTYNXT5026MAY58500PE,NIFTYNXT50,0.0,2026-05-26,58500.0,0.05,25,PE,NFO-OPT,NFO
18756610,73268,NIFTYNXT5026MAY58600CE,NIFTYNXT50,0.0,2026-05-26,58600.0,0.05,25,CE,NFO-OPT,NFO
18760962,73285,NIFTYNXT5026MAY58600PE,NIFTYNXT50,0.0,2026-05-26,58600.0,0.05,25,PE,NFO-OPT,NFO
18761218,73286,NIFTYNXT5026MAY58700CE,NIFTYNXT50,0.0,2026-05-26,58700.0,0.05,25,CE,NFO-OPT,NFO
18762498,73291,NIFTYNXT5026MAY58700PE,NIFTYNXT50,0.0,2026-05-26,58700.0,0.05,25,PE,NFO-OPT,NFO
18762754,73292,NIFTYNXT5026MAY58800CE,NIFTYNXT50,0.0,2026-05-26,58800.0,0.05,25,CE,NFO-OPT,NFO
18763266,73294,NIFTYNXT5026MAY58800PE,NIFTYNXT50,0.0,2026-05-26,58800.0,0.05,25,PE,NFO-OPT,NFO
18763522,73295,NIFTYNXT5026MAY58900CE,NIFTYNXT50,0.0,2026-05-26,58900.0,0.05,25,CE,NFO-OPT,NFO
18765314,73302,NIFTYNXT5026MAY58900PE,NIFTYNXT50,0.0,2026-05-26,58900.0,0.05,25,PE,NFO-OPT,NFO
18765570,73303,NIFTYNXT5026MAY59000CE,NIFTYNXT50,0.0,2026-05-26,59000.0,0.05,25,CE,NFO-OPT,NFO
18765826,73304,NIFTYNXT5026MAY59000PE,NIFTYNXT50,0.0,2026-05-26,59000.0,0.05,25,PE,NFO-OPT,NFO
18767874,73312,NIFTYNXT5026MAY59100CE,NIFTYNXT50,0.0,2026-05-26,59100.0,0.05,25,CE,NFO-OPT,NFO
18768130,73313,NIFTYNXT5026MAY59100PE,NIFTYNXT50,0.0,2026-05-26,59100.0,0.05,25,PE,NFO-OPT,NFO
18770178,73321,NIFTYNXT5026MAY59200CE,NIFTYNXT50,0.0,2026-05-26,59200.0,0.05,25,CE,NFO-OPT,NFO
18770434,73322,NIFTYNXT5026MAY59200PE,NIFTYNXT50,0.0,2026-05-26,59200.0,0.05,25,PE,NFO-OPT,NFO
